locus_tag,gene_name,old_locus_tag,start,end,strand,gene_product,COG,uniprot
PSPTO_RS14340,PSPTO_RS14340,PSPTO2776%2CPSPTO_2776,3095325,3095987,+,amino acid ABC transporter permease,Inorganic ion transport and metabolism,A0A0Q0BRV7
PSPTO_RS14345,PSPTO_RS14345,PSPTO2777%2CPSPTO_2777,3095997,3096659,+,amino acid ABC transporter permease,Inorganic ion transport and metabolism,A0A0N1JIN1
PSPTO_RS14350,PSPTO_RS14350,PSPTO2778%2CPSPTO_2778,3096656,3097447,+,amino acid ABC transporter ATP-binding protein,Amino acid transport and metabolism,A0A099SYA3
PSPTO_RS14355,PSPTO_RS14355,PSPTO2779%2CPSPTO_2779,3097484,3097870,+,RidA family protein,"Translation, ribosomal structure and biogenesis",A0A099SVH8
PSPTO_RS14360,PSPTO_RS14360,PSPTO2780%2CPSPTO_2780,3098025,3098789,+,IclR family transcriptional regulator,Transcription,A0A0Q0BRS8
PSPTO_RS14365,PSPTO_RS14365,PSPTO2781%2CPSPTO_2781,3098807,3100042,+,amino acid deaminase,Amino acid transport and metabolism,A0A0Q0BQ60
PSPTO_RS14370,PSPTO_RS14370,PSPTO2782%2CPSPTO_2782,3100071,3100994,+,sugar kinase,Carbohydrate transport and metabolism,A0A0N0X1G7
PSPTO_RS14375,PSPTO_RS14375,PSPTO2783%2CPSPTO_2783,3101124,3103616,+,UvrD-helicase domain-containing protein,"Replication, recombination and repair",UPI0002FB5609
PSPTO_RS14380,PSPTO_RS14380,PSPTO2784%2CPSPTO_2784,3103627,3103893,-,DUF1652 domain-containing protein,Function unknown,A0A099SVH3
PSPTO_RS14385,PSPTO_RS14385,,3103912,3104112,-,hypothetical protein,No COG annotation,UPI00018735CA
PSPTO_RS14390,PSPTO_RS14390,PSPTO2785%2CPSPTO_2785,3104282,3105361,+,polyamine ABC transporter substrate-binding protein,Amino acid transport and metabolism,A0A0N0G721
PSPTO_RS14395,PSPTO_RS14395,PSPTO2786%2CPSPTO_2786,3105372,3106085,-,ABC transporter ATP-binding protein,Inorganic ion transport and metabolism,A0A099SYM8
PSPTO_RS14400,PSPTO_RS14400,PSPTO2787%2CPSPTO_2787,3106089,3106937,-,ABC transporter permease,Inorganic ion transport and metabolism,A0A0N0G722
PSPTO_RS14405,PSPTO_RS14405,PSPTO2788%2CPSPTO_2788,3106934,3107944,-,aliphatic sulfonate ABC transporter substrate-binding protein,Inorganic ion transport and metabolism,A0A0P9IZM5
PSPTO_RS14410,PSPTO_RS14410,PSPTO2790%2CPSPTO_2790,3108443,3109129,+,hypothetical protein,Signal transduction mechanisms,A0A0N0X2X7
PSPTO_RS14415,PSPTO_RS14415,PSPTO2791%2CPSPTO_2791,3109136,3110131,-,aldo/keto reductase,Energy production and conversion,A0A0N1JKA1
PSPTO_RS14420,lexA,PSPTO2792%2CPSPTO_2792,3110558,3111175,+,repressor LexA,Transcription,A0A099SVL5
PSPTO_RS14425,imuA,PSPTO2793%2CPSPTO_2793,3111175,3111795,+,translesion DNA synthesis-associated protein ImuA,Function unknown,A0A2V4NYK0
PSPTO_RS14430,PSPTO_RS14430,PSPTO2794%2CPSPTO_2794,3111803,3113218,+,DNA polymerase Y family protein,"Replication, recombination and repair",A0A0N0G369
PSPTO_RS14435,PSPTO_RS14435,PSPTO2795%2CPSPTO_2795,3113215,3116310,+,error-prone DNA polymerase,"Replication, recombination and repair",A0A0N0G376
PSPTO_RS14440,PSPTO_RS14440,PSPTO2796%2CPSPTO_2796,3116381,3117232,+,DUF1989 domain-containing protein,Function unknown,A0A0Q0CU33
PSPTO_RS14445,PSPTO_RS14445,,3117534,3118034,+,hypothetical protein,Coenzyme transport and metabolism,UPI0006225A25
PSPTO_RS14450,PSPTO_RS14450,,3118031,3118969,+,hypothetical protein,Coenzyme transport and metabolism,UPI0006213CD8
PSPTO_RS14455,PSPTO_RS14455,,3119020,3119745,+,hypothetical protein,Coenzyme transport and metabolism,UPI00039BBA1A
PSPTO_RS14460,PSPTO_RS14460,,3119816,3119998,+,hypothetical protein,Function unknown,
PSPTO_RS14465,PSPTO_RS14465,,3120003,3120641,-,magnesium transporter CorA family protein,Inorganic ion transport and metabolism,
PSPTO_RS14470,PSPTO_RS14470,PSPTO2799%2CPSPTO_2799,3120670,3121314,+,peptidase C39 family protein,Transcription,UPI0002D7AA40
PSPTO_RS14475,PSPTO_RS14475,PSPTO2800%2CPSPTO_2800,3121356,3122255,+,polysaccharide deacetylase family protein,Carbohydrate transport and metabolism,A0A0Q0BQ82
PSPTO_RS14480,PSPTO_RS14480,PSPTO2801%2CPSPTO_2801,3122263,3123522,-,amidohydrolase family protein,"Secondary metabolites biosynthesis, transport, and catabolism",A0A0Q0C3R5
PSPTO_RS14485,PSPTO_RS14485,PSPTO2802%2CPSPTO_2802,3123525,3124841,-,MFS transporter,Amino acid transport and metabolism,A0A0Q0I8U5
PSPTO_RS14490,PSPTO_RS14490,PSPTO2803%2CPSPTO_2803,3125032,3125928,-,LysR family transcriptional regulator,Transcription,A0A0P9NTP4
PSPTO_RS14495,PSPTO_RS14495,PSPTO2804%2CPSPTO_2804,3125953,3126858,-,LysR family transcriptional regulator,Transcription,A0A0N0G373
PSPTO_RS14500,PSPTO_RS14500,PSPTO2805%2CPSPTO_2805,3127013,3130060,+,FAD-binding oxidoreductase,Energy production and conversion,Q881S7
PSPTO_RS14505,PSPTO_RS14505,PSPTO2806%2CPSPTO_2806,3130139,3131026,-,dienelactone hydrolase family protein,"Secondary metabolites biosynthesis, transport, and catabolism",A0A099SYK8
PSPTO_RS14510,PSPTO_RS14510,PSPTO2807%2CPSPTO_2807,3131208,3132299,+,GGDEF domain-containing protein,Signal transduction mechanisms,UPI0001E296BD
PSPTO_RS14515,PSPTO_RS14515,PSPTO2808%2CPSPTO_2808,3132407,3133357,+,LysR family transcriptional regulator,Transcription,A0A0N0WCJ6
PSPTO_RS14520,PSPTO_RS14520,PSPTO2809%2CPSPTO_2809,3133704,3135164,+,NAD(P)/FAD-dependent oxidoreductase,Inorganic ion transport and metabolism,A0A099SVE7
PSPTO_RS14525,PSPTO_RS14525,PSPTO2810%2CPSPTO_2810,3135161,3136135,+,ABC transporter permease,Inorganic ion transport and metabolism,A0A0N8T7L4
PSPTO_RS14530,PSPTO_RS14530,PSPTO2811%2CPSPTO_2811,3136132,3137052,+,ABC transporter permease,Amino acid transport and metabolism,A0A099SYK2
PSPTO_RS14535,PSPTO_RS14535,PSPTO2812%2CPSPTO_2812,3137049,3138062,+,ABC transporter ATP-binding protein,Inorganic ion transport and metabolism,A0A0N0X4S5
PSPTO_RS14540,PSPTO_RS14540,,3138052,3139065,+,ABC transporter ATP-binding protein,Inorganic ion transport and metabolism,
PSPTO_RS14545,PSPTO_RS14545,PSPTO2814%2CPSPTO_2814,3139118,3140683,+,ABC transporter substrate-binding protein,Amino acid transport and metabolism,A0A0Q0D8P2
PSPTO_RS14550,PSPTO_RS14550,PSPTO2815%2CPSPTO_2815,3140755,3141276,+,hypothetical protein,Function unknown,A0A0N8T7L3
PSPTO_RS14555,PSPTO_RS14555,PSPTO2816%2CPSPTO_2816,3141276,3141866,+,peroxidase-related enzyme,"Post-translational modification, protein turnover,and chaperones",A0A0Q0C3Q1
PSPTO_RS14560,PSPTO_RS14560,PSPTO2817%2CPSPTO_2817,3141929,3142114,+,hypothetical protein,"Replication, recombination and repair",A0A0Q0C3T9
PSPTO_RS14565,PSPTO_RS14565,PSPTO2818%2CPSPTO_2818,3142091,3143539,-,fatty acid desaturase,Lipid transport and metabolism,A0A0N8T7K5
PSPTO_RS14570,PSPTO_RS14570,PSPTO2819%2CPSPTO_2819,3143789,3144454,+,hypothetical protein,No COG annotation,UPI00020959FD
PSPTO_RS14575,PSPTO_RS14575,PSPTO2820%2CPSPTO_2820,3144448,3145563,+,hypothetical protein,No COG annotation,A0A2V4Q3L9
PSPTO_RS14580,PSPTO_RS14580,PSPTO2821%2CPSPTO_2821,3145551,3146459,-,hypothetical protein,Function unknown,A0A0Q0C3Q7
PSPTO_RS14585,PSPTO_RS14585,PSPTO2822%2CPSPTO_2822,3146484,3147350,-,metal-dependent hydrolase,Function unknown,UPI00020959FC
PSPTO_RS14590,PSPTO_RS14590,PSPTO2823%2CPSPTO_2823,3147474,3148403,+,fatty acid desaturase,Lipid transport and metabolism,A0A0N8T7L6
PSPTO_RS14595,PSPTO_RS14595,PSPTO2824%2CPSPTO_2824,3148403,3149995,+,GH3 auxin-responsive promoter family protein,Lipid transport and metabolism,A0A0Q0I8S1
PSPTO_RS14600,PSPTO_RS14600,PSPTO2825%2CPSPTO_2825,3149980,3151056,+,aromatic ring-hydroxylating dioxygenase subunit alpha,Inorganic ion transport and metabolism,A0A0Q0F9Q5
PSPTO_RS14605,PSPTO_RS14605,,3151069,3151368,-,DAK2 domain-containing protein,Function unknown,
PSPTO_RS14610,PSPTO_RS14610,,3151370,3151645,+,sugar-binding transcriptional regulator,Transcription,
PSPTO_RS14615,PSPTO_RS14615,PSPTO2828%2CPSPTO_2828,3151815,3152588,-,helix-turn-helix transcriptional regulator,Transcription,A0A0Q0D8M0
PSPTO_RS14620,PSPTO_RS14620,PSPTO2829%2CPSPTO_2829,3152879,3162385,+,non-ribosomal peptide synthetase,"Secondary metabolites biosynthesis, transport, and catabolism",A0A0Q0C3P4
PSPTO_RS14625,PSPTO_RS14625,PSPTO2830%2CPSPTO_2830,3162382,3180171,+,amino acid adenylation domain-containing protein,"Secondary metabolites biosynthesis, transport, and catabolism",Q881Q3
PSPTO_RS14630,macA,PSPTO2831%2CPSPTO_2831,3180168,3181319,+,macrolide transporter subunit MacA,Cell wall/membrane/envelope biogenesis,A0A0N0X5J9
PSPTO_RS14635,macB,PSPTO2832%2CPSPTO_2832,3181322,3183328,+,MacB family efflux pump subunit,Defense mechanisms,A0A0N0X3R3
PSPTO_RS14640,PSPTO_RS14640,PSPTO2833%2CPSPTO_2833,3183334,3184002,-,LuxR family transcriptional regulator,Transcription,A0A0P9T6K1
PSPTO_RS14645,PSPTO_RS14645,PSPTO2834%2CPSPTO_2834,3184388,3185293,+,serine hydrolase,Defense mechanisms,UPI000303F5CA
PSPTO_RS14650,PSPTO_RS14650,PSPTO2835%2CPSPTO_2835,3185763,3185957,-,zinc-binding dehydrogenase,Energy production and conversion,UPI0013792E95
PSPTO_RS14655,PSPTO_RS14655,PSPTO2836%2CPSPTO_2836,3186079,3187056,+,IS5-like element ISPssy family transposase,"Replication, recombination and repair",A0A1I5INP0
PSPTO_RS14660,PSPTO_RS14660,,3187252,3187752,+,type VI secretion system tube protein Hcp,Function unknown,
PSPTO_RS14665,PSPTO_RS14665,,3187777,3188307,+,DUF2778 domain-containing protein,Function unknown,UPI0006225788
PSPTO_RS14670,PSPTO_RS14670,,3188304,3188588,+,hypothetical protein,No COG annotation,A0A0Q0B4C0
PSPTO_RS14675,PSPTO_RS14675,PSPTO2838%2CPSPTO_2838,3188801,3189181,-,hypothetical protein,No COG annotation,UPI0006211287
PSPTO_RS14680,tnpB,PSPTO2839%2CPSPTO_2839,3189281,3189637,+,IS66 family insertion sequence element accessory protein TnpB,"Replication, recombination and repair",UPI0009ABB313
PSPTO_RS14685,PSPTO_RS14685,PSPTO2840%2CPSPTO_2840,3189655,3191208,+,IS66-like element ISPsy5 family transposase,"Replication, recombination and repair",A0A2V4P180
PSPTO_RS14690,PSPTO_RS14690,PSPTO2841%2CPSPTO_2841,3191955,3193469,+,IS21-like element ISPsy14 family transposase,"Replication, recombination and repair",A0A0Q0C807
PSPTO_RS14695,PSPTO_RS14695,PSPTO2842%2CPSPTO_2842,3193490,3194245,+,ATP-binding protein,"Replication, recombination and repair",A0A0Q0CRZ5
PSPTO_RS14700,PSPTO_RS14700,PSPTO2843%2CPSPTO_2843,3194491,3194874,+,DUF2946 domain-containing protein,Function unknown,Q881P4
PSPTO_RS14705,PSPTO_RS14705,PSPTO2844%2CPSPTO_2844,3195105,3195731,+,putative natural product biosynthesis protein,No COG annotation,A0A0N8T459
PSPTO_RS14710,PSPTO_RS14710,PSPTO2845%2CPSPTO_2845,3195788,3196132,+,DUF2946 domain-containing protein,Function unknown,UPI00039EC6D5
PSPTO_RS14715,PSPTO_RS14715,PSPTO2846%2CPSPTO_2846,3196253,3198439,+,TonB-dependent receptor,Inorganic ion transport and metabolism,A0A0Q0B8N9
PSPTO_RS14720,PSPTO_RS14720,PSPTO2847%2CPSPTO_2847,3198450,3199280,+,DJ-1/PfpI family protein,Function unknown,A0A0Q0C813
PSPTO_RS14725,PSPTO_RS14725,,3199419,3200018,-,ACP phosphodiesterase,Energy production and conversion,
PSPTO_RS14730,PSPTO_RS14730,PSPTO2849%2CPSPTO_2849,3200389,3200676,-,cytochrome c5 family protein,Energy production and conversion,A0A0Q0CHL8
PSPTO_RS14735,PSPTO_RS14735,PSPTO2850%2CPSPTO_2850,3200905,3201393,-,copper chaperone PCu(A)C,Function unknown,A0A0P9HQY2
PSPTO_RS14740,PSPTO_RS14740,PSPTO2851%2CPSPTO_2851,3201393,3201998,-,SCO family protein,Function unknown,UPI000208E328
PSPTO_RS14745,PSPTO_RS14745,,3202706,3203089,+,DUF2946 domain-containing protein,Function unknown,UPI0003131485
PSPTO_RS14750,PSPTO_RS14750,PSPTO2852%2CPSPTO_2852,3203378,3203902,+,putative natural product biosynthesis protein,No COG annotation,UPI00137918D1
PSPTO_RS14755,PSPTO_RS14755,,3204382,3204771,+,DUF2946 domain-containing protein,Function unknown,UPI000208E32A
PSPTO_RS14760,PSPTO_RS14760,PSPTO2853%2CPSPTO_2853,3204843,3207002,+,TonB-dependent receptor,Inorganic ion transport and metabolism,UPI000621A655
PSPTO_RS14765,PSPTO_RS14765,,3207116,3207691,+,Plug domain-containing protein,Inorganic ion transport and metabolism,
PSPTO_RS14770,PSPTO_RS14770,,3207757,3208035,+,hypothetical protein,No COG annotation,UPI001396299B
PSPTO_RS14775,PSPTO_RS14775,PSPTO2855%2CPSPTO_2855,3208312,3208635,+,helix-turn-helix domain-containing protein,Transcription,A0A0Q0HF77
PSPTO_RS14780,PSPTO_RS14780,PSPTO2856%2CPSPTO_2856,3209245,3210423,-,integrase,"Replication, recombination and repair",UPI0006221B96
PSPTO_RS14785,PSPTO_RS14785,,3212678,3212992,+,hypothetical protein,No COG annotation,UPI0011EA60F8
PSPTO_RS14790,PSPTO_RS14790,PSPTO2857%2CPSPTO_2857,3213297,3214631,+,integrase,"Replication, recombination and repair",A0A0Q0EMK4
PSPTO_RS14795,PSPTO_RS14795,PSPTO2858%2CPSPTO_2858,3215113,3215469,+,hypothetical protein,No COG annotation,A0A0Q0CS05
PSPTO_RS14800,PSPTO_RS14800,PSPTO2859%2CPSPTO_2859,3215716,3218316,+,TerB N-terminal domain-containing protein,Function unknown,A0A0Q0B4M2
PSPTO_RS14805,PSPTO_RS14805,PSPTO2860%2CPSPTO_2860,3218240,3219619,+,helicase,"Replication, recombination and repair",Q881M9
PSPTO_RS14810,PSPTO_RS14810,,3219613,3219978,+,aldehyde dehydrogenase iron-sulfur subunit,Energy production and conversion,
PSPTO_RS14815,PSPTO_RS14815,PSPTO2862%2CPSPTO_2862,3219975,3220970,+,xanthine dehydrogenase family protein subunit M,Energy production and conversion,A0A0N0WD99
PSPTO_RS14820,PSPTO_RS14820,PSPTO2863%2CPSPTO_2863,3220976,3223186,+,xanthine dehydrogenase family protein molybdopterin-binding subunit,Energy production and conversion,A0A0N8T457
PSPTO_RS14825,PSPTO_RS14825,PSPTO2864%2CPSPTO_2864,3223226,3224140,+,LysR family transcriptional regulator,Transcription,A0A3M3Y9S3
PSPTO_RS14830,PSPTO_RS14830,PSPTO2865%2CPSPTO_2865,3224146,3224841,-,carboxymuconolactone decarboxylase family protein,Function unknown,A0A0P9U9H1
PSPTO_RS14835,PSPTO_RS14835,PSPTO2866%2CPSPTO_2866,3224931,3225422,-,cupin domain-containing protein,Function unknown,UPI0003FB50DD
PSPTO_RS14840,PSPTO_RS14840,,3225543,3225899,-,hypothetical protein,No COG annotation,UPI0006220A22
PSPTO_RS14845,PSPTO_RS14845,PSPTO2867%2CPSPTO_2867,3225935,3226375,+,tryptophan-rich sensory protein,Signal transduction mechanisms,A0A0P9I846
PSPTO_RS14850,PSPTO_RS14850,PSPTO2868%2CPSPTO_2868,3226393,3227571,-,DUF2252 domain-containing protein,Function unknown,A0A0P9YC21
PSPTO_RS14855,PSPTO_RS14855,PSPTO2870%2CPSPTO_2870,3227906,3229276,+,hypothetical protein,Function unknown,A0A3M3BPU3
PSPTO_RS14860,PSPTO_RS14860,PSPTO2871%2CPSPTO_2871,3229288,3232422,+,virulence factor SrfB,Function unknown,A0A0Q0HFR2
PSPTO_RS14865,PSPTO_RS14865,PSPTO2872%2CPSPTO_2872,3232419,3235118,+,putative virulence factor,Function unknown,A0A0Q0B5A4
PSPTO_RS14870,PSPTO_RS14870,PSPTO2873%2CPSPTO_2873,3235122,3236159,+,hypothetical protein,No COG annotation,A0A0Q0EN65
PSPTO_RS14875,PSPTO_RS14875,PSPTO2874%2CPSPTO_2874,3236186,3238147,+,VWA domain-containing protein,Function unknown,A0A2V4PFG4
PSPTO_RS14880,PSPTO_RS14880,PSPTO2875%2CPSPTO_2875,3238149,3238841,+,ATP-binding cassette domain-containing protein,Defense mechanisms,A0A2V4Q3J1
PSPTO_RS14885,PSPTO_RS14885,PSPTO2876%2CPSPTO_2876,3238825,3240048,+,FtsX-like permease family protein,Defense mechanisms,A0A3M3BPE4
PSPTO_RS14890,PSPTO_RS14890,PSPTO2877%2CPSPTO_2877,3240077,3241585,+,SUMF1/EgtB/PvdO family nonheme iron enzyme,Function unknown,F3IRB4
PSPTO_RS14895,PSPTO_RS14895,PSPTO2878%2CPSPTO_2878,3241618,3242358,+,lipoprotein,No COG annotation,A0A0N8RZ99
PSPTO_RS14900,PSPTO_RS14900,PSPTO2879%2CPSPTO_2879,3242366,3242866,+,lipoprotein,Function unknown,A0A2V4P671
PSPTO_RS14905,PSPTO_RS14905,PSPTO2880%2CPSPTO_2880,3242922,3244193,+,VWA domain-containing protein,Function unknown,A0A099SYG8
PSPTO_RS14910,PSPTO_RS14910,,3244444,3245764,-,EAL domain-containing protein,Signal transduction mechanisms,
PSPTO_RS14915,PSPTO_RS14915,PSPTO2883%2CPSPTO_2883,3246195,3247511,-,methyl-accepting chemotaxis protein,Signal transduction mechanisms,UPI0004666F89
PSPTO_RS14920,PSPTO_RS14920,,3247758,3247997,-,IS66 family transposase,"Replication, recombination and repair",
PSPTO_RS14925,tnpB,PSPTO2885%2CPSPTO_2885,3248015,3248371,-,IS66 family insertion sequence element accessory protein TnpB,"Replication, recombination and repair",UPI0013305365
PSPTO_RS14930,PSPTO_RS14930,,3248458,3249039,-,integrase,"Replication, recombination and repair",
PSPTO_RS14935,PSPTO_RS14935,,3249237,3249740,-,SDR family oxidoreductase,Lipid transport and metabolism,
PSPTO_RS14940,PSPTO_RS14940,PSPTO2887%2CPSPTO_2887,3249839,3250816,+,IS5-like element ISPssy family transposase,"Replication, recombination and repair",A0A1I5INP0
PSPTO_RS14945,PSPTO_RS14945,,3250923,3251148,+,helix-turn-helix transcriptional regulator,No COG annotation,
PSPTO_RS14950,PSPTO_RS14950,PSPTO2890%2CPSPTO_2890,3251468,3251683,+,hypothetical protein,Inorganic ion transport and metabolism,UPI0002EA90F8
PSPTO_RS14955,PSPTO_RS14955,PSPTO2891%2CPSPTO_2891,3251661,3253055,+,UDP-glucose/GDP-mannose dehydrogenase family protein,Cell wall/membrane/envelope biogenesis,A0A0P9VJD6
PSPTO_RS14960,PSPTO_RS14960,PSPTO2893%2CPSPTO_2893,3253364,3254194,+,phosphatase PAP2 family protein,Function unknown,A0A0Q0HUD9
PSPTO_RS14965,PSPTO_RS14965,PSPTO2894%2CPSPTO_2894,3254445,3256850,+,ricin-type beta-trefoil lectin domain protein,Function unknown,Q881J9
PSPTO_RS14970,PSPTO_RS14970,PSPTO2895%2CPSPTO_2895,3257076,3258095,-,hypothetical protein,"Cell cycle control, cell division, chromosome partitioning",A0A099SVF1
PSPTO_RS14975,PSPTO_RS14975,PSPTO2896%2CPSPTO_2896,3258416,3260020,-,PAS domain-containing protein,Nucleotide transport and metabolism,A0A099SXZ5
PSPTO_RS14980,PSPTO_RS14980,PSPTO2897%2CPSPTO_2897,3260162,3261304,-,family 1 glycosylhydrolase,Carbohydrate transport and metabolism,A0A0N8T641
PSPTO_RS14985,glf,PSPTO2898%2CPSPTO_2898,3261307,3262488,-,UDP-galactopyranose mutase,Cell wall/membrane/envelope biogenesis,A0A0N8QPI8
PSPTO_RS14990,PSPTO_RS14990,PSPTO2899%2CPSPTO_2899,3262476,3263660,-,glycosyltransferase family 1 protein,Cell wall/membrane/envelope biogenesis,A0A0Q0BSR4
PSPTO_RS14995,galE,PSPTO2900%2CPSPTO_2900,3264060,3265088,+,UDP-glucose 4-epimerase GalE,Cell wall/membrane/envelope biogenesis,Q881J3
PSPTO_RS15000,PSPTO_RS15000,PSPTO2901%2CPSPTO_2901,3265109,3265657,-,cupin domain-containing protein,Transcription,A0A099SXY9
PSPTO_RS15005,PSPTO_RS15005,PSPTO2902%2CPSPTO_2902,3265770,3266534,-,gamma-glutamyl-gamma-aminobutyrate hydrolase family protein,Function unknown,A0A0Q0EYI7
PSPTO_RS15010,PSPTO_RS15010,PSPTO2903%2CPSPTO_2903,3266662,3267564,+,LysR family transcriptional regulator,Transcription,Q881J0
PSPTO_RS15015,PSPTO_RS15015,PSPTO2904%2CPSPTO_2904,3267712,3268776,+,aromatic ring-hydroxylating dioxygenase subunit alpha,Inorganic ion transport and metabolism,A0A0N1JGU1
PSPTO_RS15020,PSPTO_RS15020,PSPTO2905%2CPSPTO_2905,3268846,3269796,+,oxidoreductase,Energy production and conversion,A0A0N0FZL6
PSPTO_RS15025,PSPTO_RS15025,PSPTO2906%2CPSPTO_2906,3269797,3270507,-,GntR family transcriptional regulator,Transcription,A0A099SXY3
PSPTO_RS15030,PSPTO_RS15030,PSPTO2907%2CPSPTO_2907,3270583,3272553,-,EAL domain-containing protein,Signal transduction mechanisms,A0A0Q0D547
PSPTO_RS15035,PSPTO_RS15035,PSPTO2908%2CPSPTO_2908,3272857,3273549,-,hypothetical protein,No COG annotation,A0A0N0WUP8
PSPTO_RS15040,PSPTO_RS15040,PSPTO2909%2CPSPTO_2909,3273689,3274588,-,LysR family transcriptional regulator,Transcription,A0A0N0WTL6
PSPTO_RS15045,PSPTO_RS15045,PSPTO2910%2CPSPTO_2910,3274700,3276076,+,MFS transporter,Inorganic ion transport and metabolism,UPI000622796C
PSPTO_RS15050,PSPTO_RS15050,PSPTO2911%2CPSPTO_2911,3276096,3277370,+,glucarate dehydratase,Cell wall/membrane/envelope biogenesis,A0A0Q0BSU5
PSPTO_RS15055,PSPTO_RS15055,PSPTO2912%2CPSPTO_2912,3277425,3278258,-,ABC transporter substrate-binding protein,Amino acid transport and metabolism,A0A099SV60
PSPTO_RS15060,PSPTO_RS15060,PSPTO2913%2CPSPTO_2913,3278322,3279059,-,amino acid ABC transporter ATP-binding protein,Amino acid transport and metabolism,A0A099SW54
PSPTO_RS15065,PSPTO_RS15065,PSPTO2914%2CPSPTO_2914,3279070,3279810,-,amino acid ABC transporter permease,Inorganic ion transport and metabolism,A0A0Q0BGJ2
PSPTO_RS15070,PSPTO_RS15070,PSPTO2915%2CPSPTO_2915,3279817,3280518,-,amino acid ABC transporter permease,Inorganic ion transport and metabolism,A0A0P9TCB6
PSPTO_RS15075,PSPTO_RS15075,PSPTO2916%2CPSPTO_2916,3280640,3281392,-,SDR family oxidoreductase,Function unknown,Q881H7
PSPTO_RS15080,PSPTO_RS15080,PSPTO2917%2CPSPTO_2917,3281523,3282293,-,5-oxoprolinase subunit PxpA,Function unknown,A0A0N0FZM8
PSPTO_RS15085,PSPTO_RS15085,PSPTO2918%2CPSPTO_2918,3282298,3282705,-,hypothetical protein,Lipid transport and metabolism,A0A0N0WTI6
PSPTO_RS15090,PSPTO_RS15090,PSPTO2919%2CPSPTO_2919,3282705,3283676,-,biotin-dependent carboxyltransferase family protein,Amino acid transport and metabolism,A0A0N0WTN8
PSPTO_RS15095,pxpB,PSPTO2920%2CPSPTO_2920,3283673,3284344,-,5-oxoprolinase subunit PxpB,Amino acid transport and metabolism,A0A0N8T646
PSPTO_RS15100,accC,PSPTO2921%2CPSPTO_2921,3284341,3285693,-,acetyl-CoA carboxylase biotin carboxylase subunit,Lipid transport and metabolism,A0A3M3AVA1
PSPTO_RS15105,PSPTO_RS15105,PSPTO2922%2CPSPTO_2922,3285734,3286171,-,biotin/lipoyl-binding protein,Lipid transport and metabolism,A0A0N0WCE7
PSPTO_RS15110,nac,PSPTO2923%2CPSPTO_2923,3286291,3287199,-,nitrogen assimilation transcriptional regulator NAC,Transcription,A0A0N0WCF2
PSPTO_RS15115,PSPTO_RS15115,PSPTO2925%2CPSPTO_2925,3287487,3288695,+,aspartate transaminase,Amino acid transport and metabolism,A0A0Q0D554
PSPTO_RS15120,PSPTO_RS15120,PSPTO2926%2CPSPTO_2926,3288667,3290265,+,MFS transporter,Amino acid transport and metabolism,UPI0006217AC3
PSPTO_RS15125,PSPTO_RS15125,PSPTO2927%2CPSPTO_2927,3290338,3291669,+,OprD family porin,Function unknown,Q881G6
PSPTO_RS15130,PSPTO_RS15130,PSPTO2928%2CPSPTO_2928,3291838,3293511,+,J domain-containing protein,"Post-translational modification, protein turnover,and chaperones",A0A0Q0BIU9
PSPTO_RS15135,PSPTO_RS15135,PSPTO2929%2CPSPTO_2929,3293501,3294463,+,YiiG family protein,Function unknown,A0A0Q0CYD0
